"Memon Investments LLC		"
"Ministry of Water and Environment - UAE		"
"Ministry of Transport - Egypt		"
"Ministry of Justice -Egypt		"
"Mirabaud & Cie		"
"Milwaukee		"
"Maersk Sealand		"
"Marsh Inc.		"
"MediaPro FZ LLC		"
"Ministry of Information - Saudi Arabia		"
"Ministry of Foreign Affairs - South Korea		"
"Ministry of Electricity and Energy - Egypt		"
"Multiplex International		"
"Metro Group		"
"Meat & Livestock Australia		"
"Marina Mall		"
"Microworld Technologies Inc		"
"Millenium & Copthorne Group		"
"Millennium Solutions		"
"MEED Magazine	 London	"
"Meraas Development	 Dubai	"
"Marvel Entertainment		"
"MSCI Barra		"
"Ministry of Labour	 Kuwait	"
"Ministry of Finance - Algeria		"
"Ministry of Energy - Bahrain		"
"Ministry of Defence - Iran		"
"Mini		"
"Mitsubishi. Dubai		"
"Ministry of Design - Singapore		"
"MA Lighting International		"
"Ministry of Commerce and Industry - Oman		"
"Ministry of Finance - Oman		"
"MB Holding Company		"
"Ministry of Civil Service - Oman		"
"Ministry of Agriculture and Fisheries - Oman		"
"Manazel Real Estate		"
"Millennium Private Equity		"
"Mubadala Development Company		"
"Mindscape Information Technology		"
"Mashreq Securities		"
"Mashreq Capital		"
"Makaseb Funds Company		"
"Ministry of Finance and Industry - UAE		"
"McLaren Group		"
"Ministry of Finance - Saudi Arabia		"
"Mubadala Petroleum Services Company		"
"Merrill Lynch and Company Incorporation		"
"M. H. Alshaya Company		"
"Mantrac Group		"
"Maktoob Group		"
"Miercom		"
"MySpace		"
"Michigan State University Dubai		"
"Middle East Airlines Air Liban		"
"MEMAC Ogilvy and Mather - UAE		"
"Ministry of Health - UAE		"
"Ministry of Higher Education and Scientific Research - UAE		"
"Ministry of Foreign Affairs - Saudi Arabia		"
"Ministry of Foreign Affairs - Iran		"
"MODON		"
"Mirabaud		"
"Ministry of Finance - Norway		"
"Ministry of Economy - France		"
"Metito	 Abu Dhabi	"
"Meraas Investment		"
"McKinsey $ Co		"
"Masafi Mineral Water Co. LLC		"
"Maldives Tourism Promotion Board		"
"Mercedes AMG		"
"Madrid-Barajas Airport		"
"MTC Vodafone - Kuwait		"
"Millicom International Cellular SA		"
"Middle East Foundations (MEF)		"
"Mace International Ltd		"
"Massachusetts Institute of Technology (MIT)		"
"Mittal Steel		"
"Marafiq		"
"Manhattan		"
"M'sharie		"
"MCI Group		"
"Muscat City Centre		"
"Middle East Council of Shopping Centres (MECSC)		"
"Masterfoods Middle East FZE		"
"Mohammed Bin Rashid Establishment for Young Business Leaders		"
"Ministry of Economy - Turkey		"
"Ministry of Culture - Lebanon		"
"Medecins Sans Frontieres (MSF)		"
"Mazaya Qatar Real Estate Development Company		"
"Mizin		"
"Merlin Entertainments Group		"
"Ministry of Foreign Affairs - Turkey		"
"Manchester City		"
"Ministry of Tourism - Jordan		"
"Ministry of Energy - Kuwait		"
"Ministry of Petroleum and Mineral Resources - Saudi Arabia		"
"Ministry of Trade and Industry	 Jordan	"
"Mirage Promotions - Dubai		"
"Ministry of Foreign Affairs - Libya		"
"Ministry of Health - Qatar		"
"Ministry of Foreign Trade - UAE		"
"Ministry of Culture - Egypt		"
"Ministry of Municipal and Rural Affairs - Saudi Arabia		"
"Ministry of Interior - Syria		"
"Mahan Air		"
"Ministry of Tourism - Syria		"
"Ministry of Water and Irrigation - Jordan		"
"Ministry of Interior - Iran		"
"Ministry of Oil - Qatar		"
"Ministry of Oil - Egypt		"
"Ministry of Social Affairs and Labour - Kuwait		"
"Ministry of Defence and Aviation - Saudi Arabia		"
"Marubeni		"
"Mercedes Benz Middle East		"
"M.H. Alshaya Co		"
"Motorola Home & Networks Mobility		"
"Ministry of Finance - Iraq		"
"Ministry of Energy and Mining - Algeria		"
"Ministry of Justice - UAE		"
"Ministry of Electricity and Water - Kuwait		"
"Mayflex		"
"Ministry of Health - Yemen		"
"MVM Events Dubai		"
"Moody International		"
"Maaden Phosphate Company		"
"Masdar Institute of Science and Technology		"
"Mediacast		"
"Music Master		"
"Miaja Design Group (MDG)		"
"Mubadala		"
"Markit		"
"Mall of Arabia		"
"Memon Investments		"
"Ministry of Housing	 Saudi Arabia	"
"Maintenance Management Group		"
"Magnum Events & Exhibitions Management		"
"Millennium and Copthorne Hotels		"
"Mowasalat	 Qatar	"
"Missoni		"
"ModCon	 Ras Al Khaimah	"
"Magnolia Bakery		"
"Mshreireb Properties	 Qatar	"
"MSCI		"
"MEC Holding	 UAE	"
"Moby Group		"
"Melia Hotels International	 Spain	"
"Master Food Solution		"
"Ministry of Industry and Trade - Saudi Arabia		"
"Ministry of Foreign Affairs - USA		"
"Ministry of Islamic Affairs and Endowments - Saudi Arabia		"
"Ministry of Health - Egypt		"
"Ministry of Foreign Affairs - UK		"
"Ministry of Oil - Saudi Arabia		"
"Manchester City FC	 England	"
"Moody's Investors Service		"
"Ministry of Foreign Affairs - Syria		"
"Marriott International		"
"Ministry of Health - Jordan		"
"Ministry of Justice - Saudi Arabia		"
"Ministry of Foreign Affairs - Iraq		"
"Mövenpick Hotels & Resorts		"
"Masdar		"
"Ministry of Social Affairs - Saudi Arabia		"
"Ministry of Hajj - Saudi Arabia		"
"Ministry of Foreign Affairs - Palestine		"
"Ministry of Agriculture and Water - Saudi Arabia		"
"MBC (Middle East Broadcasting Corporation)		"
"Ministry of Transport - Saudi Arabia		"
"Ministry of Foreign Affairs - Yemen		"
"Morgan Stanley		"
"Ministry of Health - Kuwait		"
"Ministry of Oil - Kuwait		"
"Ministry of Health - Syria		"
"Ministry of Foreign Affairs - France		"
"Mall of the Emirates (MoE)		"
"Ministry of Oil - Iran		"
"Ministry of Foreign Affairs - Russia		"
"Ministry of Interior - Iraq		"
"Ministry of Higher Education - Saudi Arabia		"
"Ministry of Economy and Planning - Saudi Arabia		"
"Ministry of Finance - Egypt		"
"Ministry Of Finance - Syria		"
"Ministry of Economy and Trade - Syria		"
"Ministry of Finance - Qatar		"
"Ministry of Electricity - Saudi Arabia		"
"Ministry of Foreign Affairs - Lebanon		"
"Ministry of Economy - Oman		"
"Ministry of Water and Electricity - Saudi Arabia		"
"Ministry of Interior - Egypt		"
"McDonalds		"
"Mastercard		"
"Ministry of Energy - Iran		"
"Markaz - Kuwait Financial Centre		"
"Mobinil		"
"Manchester United Football Club		"
"Ministry of Interior - Yemen		"
"Ministry of Health - Iraq		"
"Ministry of Energy - Jordan		"
"Meydan		"
"Maktoob		"
"Ministry of Oil and Gas - Oman		"
"Middle East Business Intelligence (MEED)		"
"Ministry of Transport - Jordan		"
"Ministry of Tourism - Egypt		"
"Ministry of Investment - Egypt		"
"Macdonald and Company		"
"Ministry of Health - Oman		"
"Metito (Overseas) LTD.		"
"Mininstry Of Idustry- Syria		"
"Ministry of Trade and Industry - Egypt		"
"Ministry of Commerce and Industry - Kuwait		"
"Mercer		"
"Monarch		"
"Ministry of Public Works and Housing - Jordan		"
"Masafi		"
"Messe Frankfurt GmbH		"
"Mitel Networks Limited		"
"MAN UK		"
"Masons Galadari		"
"Misys Banking Systems		"
"MDS (Mideast Data Systems)		"
"Ministry of Energy - Yemen		"
"MIDEX Airlines		"
"Ministry of Transport and Communication - Oman		"
"Ministry of Manpower - Oman		"
"Ministry of Communications - Kuwait		"
"Ministry of Agriculture and Fisheries - UAE		"
"MAF Dalkia Middle East LLC		"
"Medical Times Middle East		"
"MTC (Memory Technology ME LLC)		"
"Microsoft Dynamics		"
"Memon Group		"
"Maersk Line		"
"Ministry of Foreign Affairs - Spain		"
"Ministry of Foreign Affairs - Italy		"
"Metro-Goldwyn-Mayer (MGM)		"
"Malaysia Airlines		"
"Mobilink		"
"MobileCom		"
"Moorfields Eye Hospital NHS Foundation Trust		"
"Ministry of Tourism - Lebanon		"
"Ministry of Health - Iran		"
"Ministry of Electricity and Water - Bahrain		"
"Ministry of Economy and Finance Affairs - Iran		"
"MMI		"
"Magirus FZ LLC		"
"MTN Group		"
"Ministry of Cabinet Affairs - Bahrain		"
"Ministry of Culture and Information - Bahrain		"
"Ministry of Works - Bahrain		"
"Ministry of Transportation - Bahrain		"
"Ministry of Labour - Bahrain		"
"Ministry of Interior - Bahrain		"
"Ministry of Information - Bahrain		"
"Ministry of Health - Bahrain		"
"Ministry of Foreign Affairs - Bahrain		"
"Ministry of Finance - Bahrain		"
"Ministry of Education - Bahrain		"
"Ministry of Industry and Commerce - Bahrain		"
"Ministry of Foreign Affairs - Kuwait		"
"Ministry of Justice - Kuwait		"
"Ministry of Finance - Kuwait		"
"Ministry of Education - Kuwait		"
"Ministry of Interior - Kuwait		"
"Ministry of Labour - Qatar		"
"Ministry of Justice - Qatar		"
"Ministry of Environment - Qatar		"
"Ministry of Endowments and Islamic Affairs - Qatar		"
"Ministry of Economy and Commerce - Qatar		"
"Ministry of Defence - Qatar		"
"Ministry of Culture	 Arts and Heritage - Qatar	"
"Ministry of Foreign Affairs - Qatar		"
"Ministry of Energy and Industry - Qatar		"
"Ministry of Interior - Qatar		"
"Ministry of Environment and Water - UAE		"
"Ministry of Labour - UAE		"
"Ministry of Culture	 Youth and Community Development - UAE	"
"Ministry of Education - UAE		"
"Ministry of Social Affairs - UAE		"
"Ministry of Economy - UAE		"
"Ministry of Energy - UAE		"
"Ministry of Cabinet Affairs - UAE		"
"Ministry of Public Works - UAE		"
"Ministry of Foreign Affairs - UAE		"
"Ministry of Presidential Affairs - UAE		"
"Ministry of Interior - UAE		"
"Ministry of Defence - UAE		"
"Ministry of Social Development - Bahrain		"
"Ministry of Tourism - Oman		"
"Ministry of National Economy - Oman		"
"Ministry of Foreign Affairs - Oman		"
"Ministry of Commerce and Industry - Saudi Arabia		"
"Ministry of Education - Saudi Arabia		"
"Ministry of Interior - Saudi Arabia		"
"Ministry of Defence - Kuwait		"
"Mozilla Foundation		"
"Ministry of Communications - Iraq		"
"Metra Computer Group		"
"Ministry of Culture and Information - Saudi Arabia		"
"Ministry of Communications and Information Technology - Egypt		"
"MessageLabs Incorporated		"
"Ministry of Finance - Jordan		"
"MEEZA		"
"Millennium Hotels and Resorts		"
"Memory Technology Middle East		"
"Merlin Digital		"
"Ministry of Finance - Lebanon		"
"Ministry of Foreign Affairs - Egypt		"
"Metito		"
"Mitsui Engineering and Shipbuilding Company		"
"Mawarid Finance		"
"Majan Development Company		"
"Mayo Clinic		"
"Meat Company		"
"Maybourne Hotel Group		"
"MGE UPS Systems		"
"Meru Networks		"
"Medmark (Lexmark)		"
"Motivate Publishing		"
"Middle East News Agency (MENA)		"
"Middle East Developer		"
"MEPRA		"
"Memac Ogilvy and Mather - Lebanon		"
"Memac Ogilvy and Mather - Kuwait		"
"Manama Travel Centre & Manama Tours		"
"Michael Page International		"
"ModeLabs Group		"
"Masafi Mineral Water Company		"
"Marks and Spencer		"
"Mediterranean and Gulf Insurance and Reinsurance		"
"Mammut Group		"
"Mohamed Abdulmohsin Al Kharafi and Sons Company		"
"Mansour Bank		"
"M. A. Kharafi and Sons Company - Kuwait		"
"Mawarid Holding		"
"Midal Cables		"
"Meezan Bank		"
"Msheireb Properties		"
"Millions of Milkshakes		"
"MSD		"
"Mohammed Abdul Aziz Al Rajhi Holding Group		"
"Mohebi Logistics		"
"MEASAT Global Bhd		"
"McDermott International		"
"Muscat International Airport		"
"Merkel		"
"Make Business Hub		"
"MMC Corporation Berhad		"
"MACE Contractors Company		"
"Mowgli Foundation		"
"Marka		"
"Mulk Holdings		"
"Mövenpick Hotels and Resorts		"
"Mabanee Company		"
"Mushrif Trading and Contracting Company		"
"Mena Holding		"
"Monarch Gold Mining Company		"
"Masraf Al Rayan		"
"Mannai Corporation		"
"Mada Communications		"
"Mott Macdonald		"
"Micro Automation Industries		"
"Majid al-Futtaim Investments		"
"Manchester Business School		"
"Ministry of Information - Kuwait		"
"Ministry of Industry and Minerals - Iraq		"
"Ministry of Defence - UK		"
"Medcare Hospital		"
"Monster		"
"Mediastow FZ LLC		"
"Maktoob Research		"
"Ministry of Oil and Gas - Bahrain		"
"Minerva		"
"Maroc Telecom		"
"Middle East Fitness Professionals (MEFITPRO)		"
"MAXjet Airways	 Inc.	"
"Mohammed bin Rashid Al Maktoum Foundation		"
"MTV		"
"Madania Real Estate	 Dubai	"
"Maritime Industrial Services Company LTD (MIS)		"
"Madar Research		"
"Ministry of Trade - Iraq		"
"Ministry of Health - Palestine		"
"Middle East Business Aviation Association		"
"Ministry of Oil - Yemen		"
"Ministry of Information - Yemen		"
"Murray & Roberts		"
"Maersk Logistics		"
"Middle East International Film Festival		"
"Massachusetts General Hospital		"
"Ministry of Planning and International Cooperation - Jordan		"
"Man Investments		"
"Meeting Professionals International (MPI)		"
"Madar Holding		"
"Martin Professional Middle East		"
"Moorfields Eye Hospital	 Dubai (MEHD)	"
"Ministry of Education - Qatar		"
"Ministry of Education - Jordan		"
"Manama Municipality		"
"Mapei		"
"MAF Shopping Malls		"
"National Real Estate Company		"
"National Industries Group Holding		"
"National Central Cooling Company		"
"New York Stock Exchange (NYSE)		"
"National Investment and Development Company		"
"National Iranian Tanker Company		"
"National Iranian Offshore Oil Company		"
"National Iranian Gas Export Company		"
"National Iranian Oil Company		"
"National Drilling Company - UAE		"
"Nuqul Group		"
"NVIDIA Corporation		"
"Nortel Networks Corporation		"
"Nokia Siemens Networks		"
"Netgear Incorporation		"
"Novell Incorporation		"
"Nokia Middle East and Africa		"
"Nokia Corporation		"
"National Telecom Regulatory Authority - Egypt		"
"New Horizons		"
"Nigerian Telecommunications Limited		"
"New York Mercantile Exchange (Nymex)		"
"National Corporation for Tourism and Hotels		"
"National Bank of Ras Al Khaimah		"
"National Bank of Umm Al Qaiwain		"
"National Bank of Fujairah		"
"National Marine Dredging Company		"
"National Bank of Abu Dhabi		"
"National Metal Manufacturing and Casting Company		"
"National Industrialization Company - Saudi Arabia		"
"National Agricultural Development Company		"
"National Shipping Company of Saudi Arabia		"
"National Bank of Kuwait - Kuwait		"
"National Investments Company - Kuwait		"
"Noor Financial Investment Company		"
"National Mobile Telecommunications Company - Kuwait		"
"Nazer Group Holding Company		"
"Network International		"
"NBD Investment Bank		"
"Nakilat Shipping		"
"NBK Capital		"
"NFT Cranes		"
"National Charity Fund		"
"New York Mercantile Exchange		"
"National Pest Control		"
"Novo Nordisk		"
"National Petrochemical Company - Iran		"
"National Properties		"
"National Petroleum Construction Company		"
"NASA Group L.L.C		"
"New Delhi Television Limited (NDTV)		"
"National Industries		"
"Nasa Multiplex		"
"National Iran Gas Export Company (NIGEC)		"
"Nikon		"
"Nikai		"
"National Cancer Institute		"
"Nad Al Sheba Club		"
"National Technology Group		"
"National Health Authority		"
"Naseej		"
"National Hospitality Institute		"
"NASDAQ Dubai		"
"NetSol Technologies Incorporation		"
"National Petroleum Company		"
"North Africa Holding Company		"
"New India Assurance Company		"
"Net Group		"
"Newby Teas		"
"New York University		"
"National Societe Generale Bank (NSGB)		"
"Noor Dubai 93.9 FM		"
"Nilesat		"
"NBC Universal		"
"National Telecommunications Regulatory Authority (NTRA) - Egypt		"
"Network Appliance Dubai		"
"NCR Corporation		"
"National Human Rights Committee		"
"Nasair	 Saudi Arabia	"
"Nestle Middle East FZE		"
"NCB Capital		"
"National Society for Human Rights		"
"National Power and Water Company		"
"National Power Oman Investments		"
"Norton Rose Middle East - UAE		"
"Noor Investment Group		"
"National Company for Unified Purchases of Medicines and Medical Products		"
"National Commercial Bank - Saudi Arabia		"
"National Technology Enterprises Company		"
"NEC Display Solutions		"
"Nissan Motor Company		"
"Nexans		"
"National Oil and Gas Authority		"
"National Projects and Construction		"
"Nico International		"
"Nexus Gulf Llc		"
"NSCC		"
"Nova Electromechanical		"
"National Fire Protection Association		"
"New York University College of Dentistry		"
"National Institute of Health		"
"National Committee to Combat Human Trafficking		"
"NYSE Euronext		"
"Newedge Group		"
"National Aviation Services		"
"NASA		"
"New Doha International Airport		"
"National Centre for Meteorology and Seismology (NCMS)		"
"Novotel		"
"National Health Service (NHS)		"
"N. A. Investcorp		"
"National Bonds Corporation		"
"Nass Contracting Company		"
"National Industrial Gases Company		"
"Nuclear Atkins Assystem Alliance		"
"New Medical Centre		"
"Noorsat		"
"Nikai Group		"
"National Fire Fighting Manufacturing FZCO		"
"Naga Architects		"
"Nikki Beach		"
"National Rehabilitation Centre	 UAE	"
"Nishat Group		"
"North Atlantic Treaty Organisation (NATO)		"
"Noor Takaful Insurance Company		"
"Nissan Middle East FZE		"
"Nasdaq		"
"NASDAQ Stock Market		"
"NASDAQ OMX BX		"
"News Corporation		"
"National Oil Corporation - Libya		"
"National Oil Company (NOC)	 Libya	"
"National Bank of Egypt (NBE)		"
"Nikken Sekkei		"
"National Projects Holding Co.		"
"Novartis International AG		"
"NEC Middle East and Africa		"
"Network Equipment Technologies		"
"NetApp		"
"Nintendo Company		"
"National Petrochemical Company		"
"National Bank of Dubai		"
"Netia S.A.		"
"Navteq		"
"Nukote Coating Systems International (NCSI)		"
"Nawras		"
"NAEEM Holding		"
"Naeem Investments Company		"
"Nakheel Retail		"
"Nakheel Developments		"
"Nakheel - UAE		"
"National Piling Company		"
"National Air Services		"
"Nova Medical Centres		"
"Nespresso		"
"Nextant Aerospace		"
"NasJet		"
"Nshama	 Dubai	"
"National Ranges and Real Estate Company		"
"National Petroleum Services Company		"
"National Bank of Bahrain		"
"Nass Corporation		"
"National Bank of Oman		"
"National Gas Company - Oman		"
"Nuetel Communications		"
"Norsk Hydro		"
"NORR Group Consultants International Ltd.		"
"Nike		"
"Navlink		"
"Nippon Oil Corp		"
"Newcastle United FC	 UK	"
"Nestle Dubai LLC		"
"National Council of Resistance of Iran		"
"National Center for Meteorology and Seismology	 UAE	"
"Nigel Witham Chartered Designer		"
"National Human Rights Association (NHRA)		"
"National Trading and Developing Establishment (NTDE)		"
"Nomura		"
"National Media Council		"
"NMK Electronics (Nicolas Kyvernitis Electronics Ent)		"
"Nexus Insurance Brokers		"
"Noor Bank		"
"Oman Insurance Company		"
"Occidental Petroleum of Qatar		"
"OMV		"
"Ortronics		"
"Oman Shipping Company		"
"Oman Refineries and Petrochemicals Company		"
"Oman Gas Company		"
"Oman Oil Company		"
"Oman Trading International		"
"Omniyat Holdings		"
"Omniyat Properties		"
"Oki Electric Industry Company		"
"Oman Development Bank		"
"Occidental Petroleum		"
"Oasis Hospital		"
"Orange Jordan		"
"Onda Analytics		"
"Oman Air		"
"Organisation of the Petroleum Exporting Countries - OPEC		"
"Oracle Middle East		"
"Omani Qatari Telecommunications Company		"
"Oman Qatar Insurance Company		"
"Okku		"
"Olayan Group		"
"Oger Abu Dhabi (OAD)		"
"Omeir Travel Agency		"
"OilCareers.com		"
"Orion Holding Overseas		"
"Orascom Telecom Tunisie		"
"Omneon Video Networks		"
"Otis		"
"Orange Fairs & Events		"
"Open Text		"
"OAPEC		"
"Orascom Development Holding	 Egypt	"
"Olayan Financing Company		"
"Osos Petrochemicals		"
"Oman Tourism Development Company (Omran)		"
"Orient Travel & Tourism Agency		"
"Omnicom Media Group		"
"Organization for Economic Cooperation and Development		"
"Orange		"
"OnAir		"
"Oman Investment Fund		"
"Oman Chamber of Commerce and Industry		"
"Oman Arab Bank		"
"Oman Mobile Telecommunications Company		"
"Omega Engineering		"
"Osool		"
"OMX		"
"Oman Investment Corporation		"
"Orascom Cement		"
"OPUS		"
"Onity		"
"Olympus		"
"ORIX Corporation		"
"Optimiza		"
"Organisation for Economic Co-operation and Development (OECD)		"
"Occidental Petroleum Corporation		"
"Orascom Construction Industries		"
"Oobiq Architects		"
"Oman Oil Exploration and Production Co		"
"Oman Vale		"
"Oman Aluminium Rolling Company		"
"Oman Investment & Finance Co		"
"One&Only The Palm		"
"Olayan Food Services Company		"
"Oxford Business Group		"
"Orascom Construction Industries S.A.E		"
"Orange Business Solutions LLC		"
"Organic Foods & Cafe		"
"Organisation for Economic Cooperation and Development		"
"One TV		"
"Oasis Enterprises		"
"Octal Holding		"
"Orascom Telecom Holding		"
"Oracle Corporation		"
"Opennet MEA		"
"Oliver Wyman Group		"
"Opera Software		"
"Ovum		"
"Orange Business Services		"
"Optoma Corporation		"
"Organisation for Economic Co-operation and Development		"
"Oger Telecom		"
"One Laptop Per Child OLPC		"
"Olivetti Tecnost SPA		"
"Oryx Advertising Company		"
"OMD Digital		"
"Oqyana Real Estate		"
"Orbit Showtime Network		"
"Onyx Investments	 Oman	"
"Oxfam		"
"Oman Tender Board		"
"OMZEST Group		"
"Ooredoo	 Qatar	"
"Oman ORIX Leasing Company		"
"Oman National Investment Corporation Holding		"
"Oman International Bank		"
"Oman International Development and Investment Company		"
"Oman Oil Marketing Company		"
"Oman National Engineering and Investment Company		"
"Oman Flour Mills Company		"
"Oman Chlorine		"
"Oman Refreshment Company		"
"Oman Holdings International Company		"
"Oman Cables Industry		"
"Oman United Insurance Company		"
"Oman Investment and Finance Company		"
"Oman Telecommunications Company		"
"Oman Cement Company		"
"Orbis Group		"
"Organisation of the Islamic Conference		"
"Orbit Middle East		"
"Omnix Intl LLC		"
"Operon Middle East		"
"One&Only Resorts		"
"Orascom Hotels and Development (OHD)		"
"Oman Power and Water Procurement Company (PWP)		"
"OY Sacninter Nokia Ltd.		"
"Plus Properties		"
"Petrofac International		"
"Pars Special Economic Energy Zone Company		"
"Pars Oil and Gas Company		"
"Petrochemicals Industries Company		"
"Pinnacle Systems Incorporated		"
"Pro Technology		"
"Polycom Incorporation		"
"Palestine Development and Investment Company		"
"Petropars		"
"Planning Commission - Government of India		"
"Passavant Roediger		"
"Pearl Property		"
"Profile Properties		"
"Pyramid Research		"
"PCCW		"
"Proxim Wireless Corporation		"
"Palestine Telecommunications Company		"
"Pimco		"
"Pragma Group		"
"Pure Gold Jewellers		"
"Prime Home Electromechanical Company		"
"Philips Healthcare		"
"Petroleum Development of Oman		"
"Pivot Engineering and General Contracting Company		"
"Port and Free Zone World		"
"P and O Maritime Services		"
"Petrochemical Industries Company		"
"Prysmian Cables & Systems		"
"Parasol Garden Furniture		"
"Packard Bell		"
"Palminvest		"
"Palazzo Versace		"
"Prime HealthCare Group		"
"PharmaWorld		"
"Postilion		"
"Pixel Digital Systems LLC		"
"Panda Software		"
"Professional Golfers' Association		"
"Promoseven | Weber Shandwick Public Relations		"
"Pluto Games		"
"Plant Machinery Vehicles Middle East		"
"Paramount Port Management and Services Company		"
"Palm Hills Development		"
"Parsons Brinckerhoff Ltd.		"
"Parsons		"
"Palestine Securities Exchange		"
"Proclad Group		"
"Pinsent Masons		"
"Premier Inn Middle East		"
"PLASA Events Ltd		"
"Packeteer		"
"Port of Salalah Development Company		"
"Pepsi Cola International - Middle East		"
"PricewaterhouseCoopers - Dubai		"
"Ports Customs and Free Zone Corporation		"
"Petrofac Emirates		"
"Paramount Computer Systems		"
"Patton Electronics		"
"Professional Lighting and Sound Association		"
"PGA Tour		"
"Personnel Decisions International (PDI)		"
"Performance Connect		"
"Pan Arab Web Awards		"
"Palm Inc.		"
"Palestinian Liberation Organization		"
"Palestine Monetary Authority (PMA)		"
"Peugeot		"
"Prairie Heritage Beef Producers		"
"Pioneers Holding		"
"Prestige Jet		"
"Pixel Power		"
"Point Topic		"
"Punj Lloyd		"
"Planet Retail		"
"Pepsi Cola International Ltd		"
"Paris Gallery		"
"Palestine Investment Fund		"
"Pioneer Cement Industries		"
"Pakistan People's Party (PPP)		"
"Pfizer		"
"Public Works Authority (Ashghal) - Qatar		"
"Pacific Asia Travel Association (PATA)		"
"Plug-Ins Electronics		"
"Portsmouth FC		"
"Procter & Gamble Gulf FZE (P&G)		"
"Propertyfinder.ae		"
"Planet Pharmacies		"
"Public Pension Agency		"
"Parthenon Group		"
"Petrochem		"
"Prototype Interactive		"
"Private Jet Charter	 UK	"
"Penguin Marine Boat Services		"
"Partners Harvard Medical International (PHMI)		"
"Proleads		"
"Porsche	 Germany	"
"PepsiCo		"
"Philips Consumer Electronics & Middle East & Africa		"
"PFC Energy		"
"Pearson Consulting		"
"Petronas		"
"Pearl Dubai FZ LLC		"
"Peri GmbH		"
"Palm Utilities		"
"Philips Lighting		"
"Port of Rotterdam (Havenbedrijf Rotterdam N.V.)		"
"Pakistan Cricket Board		"
"Pointsec		"
"Panasonic Marketing Middle East		"
"Panasonic Corporation		"
"Parrot		"
"Panduit Corporation		"
"Panduit Middle East		"
"PricewaterhouseCoopers		"
"Promate Electronics Company		"
"Premier Travel Inn		"
"Per Aquum		"
"ProtechT		"
"Protech ME		"
"Pine Technology (XFX)		"
"Paragon Consulting Group		"
"Puma		"
"PayPal		"
"Palm District Cooling		"
"Public Investment Fund		"
"Pictet & Cie		"
"Patek Philippe		"
"Palestinian Neuroscience Initiative		"
"Port Services Corporation		"
"Palm Aviation		"
"Pioneer Electric Corporation		"
"Potevio		"
"Petrobras		"
"Partnership Advertising		"
"PURE International		"
"Prolyte		"
"Pipeworks		"
"PATA		"
"Paramount		"
"Pal Technology	 Abu Dhabi	 UAE"
"Park Air Systems		"
"Pakistan Telecommunication Company Limited		"
"ProCurve		"
"PRM International Training Division		"
"PetroChina		"
"P & T Architects and Engineers Ltd.		"
"Psion Teklogix Middle East		"
"Porsche		"
"Pacific Control Systems LLC		"
"Petrofac Limited		"
"Palestine Liberation Organisation		"
"Putzmeister		"
"Palestinian National Authority		"
"Qatar Liquefied Gas Company IV		"
"Qatar Liquefied Gas Company		"
"Qatar Holding Intermediate Industries Company		"
"Qatalum		"
"Qatargas Operating Company		"
"Qatar Petroleum International		"
"Quest Software Incorporated		"
"Quanta Storage lncorporation		"
"Quality Gulf Company		"
"Q-Line Electronics		"
"Qatar Central Bank		"
"Qatar Science and Technology Park		"
"Qatar Telecom		"
"Qassim Cement Company		"
"Qatar Insurance Company - UAE		"
"Qatar Insurance Company International		"
"Qatar Petroleum		"
"Qatar Petrochemical Company		"
"Qatar Fuel Additives Company		"
"Qatar Fertiliser Company		"
"Qatar Steel Company		"
"Qatar Projects Management Company		"
"Qatar Engineering and Construction Company		"
"Qatar First Investment Bank		"
"Qatar Gas Transport Co		"
"Q2 General Cleaning		"
"Qatar Civil Aviation Authority		"
"Qatar National Committee of the International Chamber of Commerce		"
"Qatar Handball Federation		"
"QInvest		"
"Qualitynet General Trading and Contracting		"
"Quadra Trading		"
"Qatar Cool		"
"Qatar Investment Company		"
"QE2 Enterprises		"
"Qatar Exchange		"
"Qatar-Bahrain Causeway Consortium (QBCC)		"
"Qatari Diar Vinci Construction		"
"Qatar Gas Import & Distribution Co.		"
"Qatari Diar Real Estate Investment Company		"
"Qatar Holding		"
"Qatar Foundation		"
"Qatar University		"
"Qatar Chamber of Commerce and Industry		"
"Quantum		"
"Qatar National Food Security Programme		"
"Qatar National Convention Centre (QNCC)		"
"Qatar Advisory Council		"
"Qatar Ship Management Company		"
"Qatar National Bank - Singapore		"
"Qantas Airways Limited		"
"Qatar General Electricity & Water Corporation (Kahramaa)		"
"Qatar Petroleum Company Limited (QAPCO)		"
"Qatar Financial Centre Authority (QFC)		"
"Qatar Tourism and Exhibitions Authority (QTEA)		"
"Qatar Investment Authority		"
"QIPCO		"
"Qatar Luxury Group		"
"Qatar Railways Company		"
"Quatrro		"
"Qatar Media Services (Q.media)		"
"Qatar Sports Investments		"
"Qatar Statistics Authority		"
"Qatar Financial Centre		"
"Qatar Science & Technology Park		"
"Qatar Diar Real Estate Investment Company (QDREIC)		"
"QUALCOMM Incorporated		"
"Qatar MICE Development Institute (QMDI)		"
"Qatar Airways		"
"Qatar Airways Holidays		"
"Qatar Airways Cargo		"
"Qatar Distribution Company		"
"Qatar Aviation Services Company		"
"QNB Al Islami		"
"Qatar Financial Markets Authority		"
"Qatar National Hotels Company		"
"Qurain Petrochemical Industries Company		"
"Qatar Electricity and Water Company		"
"Qatar National Cement Company		"
"Qatar Insurance Company - Qatar		"
